,casos_2408102,casos_est_2408102,casos_est_min_2408102,casos_est_max_2408102,p_rt1_2408102,p_inc100k_2408102,temp_min_2408102,temp_mean_2408102,temp_max_2408102,temp_amp_2408102,umid_min_2408102,umid_max_2408102,umid_mean_2408102,umid_amp_2408102,pressao_min_2408102,pressao_max_2408102,pressao_mean_2408102,precip_tot_2408102
2010-01-03,0,0.0,0,0.0,0.0,0.0,24.381918714285717,27.192823142857144,30.003727571428573,5.62180885714286,65.86663842857142,89.91812214285714,77.89238028571428,24.051483714285723,0.9963253457142855,0.9991187857142856,0.00139672,0.67317286
2010-01-10,0,0.0,0,0.0,0.0,0.0,24.63979228571429,26.901271285714287,29.162750285714285,4.522957999999999,67.81016685714286,87.53539057142858,77.67277871428573,19.72522371428572,0.9970585442857144,0.9996177385714288,0.0012795971428571,0.7397657257142857
2010-01-17,0,0.0,0,0.0,0.0,0.0,24.44098757142857,26.969037642857145,29.49708771428572,5.056100142857144,63.16672914285714,86.67753214285713,74.92213064285714,23.51080299999999,0.9982135185714286,1.0009909357142857,0.0013887085714285,0.3089928434
2010-01-24,0,0.0,0,0.0,0.0,0.0,24.48989428571429,27.110515,29.73113571428572,5.241241428571431,68.79936685714286,89.429214,79.11429042857142,20.629847142857145,0.9968182071428572,0.9999111071428572,0.00154645,1.154358565714286
2010-01-31,0,0.0,0,0.0,0.0,0.0,24.906877714285717,27.534986214285716,30.163094714285712,5.256217,65.87241385714286,90.02351357142857,77.94796371428572,24.151099714285703,0.9956338142857144,0.9984277628571429,0.0013969742857142,1.1832999942857143
2010-02-07,2,2.0,2,2.0,0.9779825,0.22459798,25.08545342857143,27.6376625,30.18987157142857,5.104418142857142,66.02686657142857,88.9570257142857,77.49194614285713,22.930159142857136,0.9965568214285714,0.9995907128571428,0.0015169457142857,0.4970771385714285
2010-02-14,0,0.0,0,0.0,0.0,0.0,24.876970571428576,27.484322642857144,30.09167471428572,5.214704142857141,67.706203,89.378808,78.5425055,21.672605000000004,0.995365387142857,0.99814534,0.0013899764285714,0.7348757328571428
2010-02-21,0,0.0,0,0.0,0.0,0.0,25.249045285714285,27.552191571428573,29.85533785714286,4.606292571428575,69.65820214285715,89.40098942857142,79.52959578571429,19.74278728571427,0.9969535985714284,0.99974709,0.0013967457142857,0.8215456942857143
2010-02-28,0,0.0,0,0.0,0.0,0.0,25.301356857142856,28.07719421428571,30.85303157142857,5.5516747142857135,64.98525857142857,90.57981414285716,77.78253635714286,25.59455557142857,0.9961740842857144,0.9990212485714284,0.001423582142857,0.5283085635714285
2010-03-07,1,1.0,1,1.0,0.8938019,0.11229899,25.153826,28.25704521428572,31.36026442857143,6.206438428571428,59.53357,87.3165692857143,73.42506964285715,27.782999285714297,0.9962461214285714,0.9991364071428572,0.0014451428571428,0.058412857
2010-03-14,0,0.0,0,0.0,0.0,0.0,25.07925842857143,28.090656857142854,31.10205528571428,6.022796857142854,62.074204,87.56014557142858,74.81717478571429,25.485941571428576,0.9963071442857142,0.9997900814285714,0.0017414685714285,0.3553299855714285
2010-03-21,0,0.0,0,0.0,0.0,0.0,25.02151042857143,27.773132214285717,30.524754,5.50324357142857,67.36932,89.55227428571428,78.46079714285713,22.182954285714278,0.99703051,1.0000243485714286,0.0014969192857143,0.7791185728571428
2010-03-28,0,0.0,0,0.0,0.0,0.0,25.030805285714283,27.86146114285714,30.692117,5.661311714285716,68.12087485714287,90.43025414285714,79.2755645,22.30937928571427,0.9959133842857144,0.9989808014285714,0.0015337085714285,0.926704272857143
2010-04-04,0,0.0,0,0.0,0.0,0.0,25.086508714285717,28.14993071428572,31.213352714285715,6.126844000000002,67.25757371428571,92.81392214285714,80.03574792857142,25.556348428571425,0.9952113728571428,0.9983615414285716,0.0015750842857142,1.2071214
2010-04-11,0,0.0,0,0.0,0.0,0.0,24.86911914285714,27.516111285714285,30.16310342857143,5.293984285714288,72.73549085714286,93.317229,83.02635992857142,20.581738142857134,0.9952200471428572,0.9985580528571428,0.0016690028571428,2.0869285085714284
2010-04-18,0,0.0,0,0.0,0.0,0.0,24.902322,27.71290385714286,30.52348571428572,5.621163714285714,66.92652571428572,91.5667492857143,79.2466375,24.640223571428574,0.9959818971428572,0.999152,0.0015850514285714,1.7393457142857145
2010-04-25,0,0.0,0,0.0,0.0,0.0,24.93362857142857,27.51562071428572,30.097612857142856,5.163984285714282,69.549717,89.611765,79.580741,20.062048000000004,0.9966269971428572,1.000076182857143,0.0017245928571428,0.7510814285714286
2010-05-02,0,0.0,0,0.0,0.0,0.0,24.72231171428572,27.61575092857143,30.509190142857143,5.786878428571427,68.94166242857143,91.03695714285712,79.98930978571428,22.0952947142857,0.9968105057142856,1.0001656085714286,0.0016775514285714,0.5158257142857143
2010-05-09,0,0.0,0,0.0,0.0,0.0,24.401877142857145,26.97910207142857,29.556327000000003,5.154449857142861,68.980112,91.60857428571428,80.29434314285714,22.62846228571428,0.9965961771428572,0.9998345857142856,0.0016192042857143,1.0937414377142856
2010-05-16,0,0.0,0,0.0,0.0,0.0,24.410273714285715,27.378197714285715,30.346121714285715,5.935848,65.038364,90.43929357142858,77.73882878571429,25.400929571428577,0.9965450085714286,0.9998713828571428,0.0016631871428571,0.6104971387142858
2010-05-23,0,0.0,0,0.0,0.0,0.0,24.247148857142857,27.24464857142857,30.242148285714286,5.994999428571429,63.336142714285714,88.81653357142856,76.07633814285714,25.48039085714285,0.99637728,0.9994842514285712,0.0015534857142856,0.2766728457142857
2010-05-30,0,0.0,0,0.0,0.0,0.0,24.493321,27.3128465,30.132372,5.639050999999999,67.7901322857143,88.67260999999999,78.23137114285714,20.8824777142857,0.9970217728571428,0.9999937457142856,0.0014859864285713,0.3548128577142857
2010-06-06,0,0.0,0,0.0,0.0,0.0,24.118922714285716,26.8674185,29.61591428571429,5.496991571428573,68.426847,92.68906757142858,80.55795728571428,24.262220571428585,0.9995032414285714,1.0026391142857145,0.0015679364285714,0.7734742571428572
2010-06-13,0,0.0,0,0.0,0.0,0.0,23.588993714285717,26.565580214285717,29.542166714285717,5.953173,63.96530671428572,88.15164271428571,76.05847471428572,24.186336,0.99979917,1.0028070857142857,0.0015039578571428,0.3723914242857143
2010-06-20,0,0.0,0,0.0,0.0,0.0,23.270241857142857,25.582275428571428,27.894309,4.624067142857143,74.77902857142858,90.83766371428572,82.80834614285715,16.058635142857128,0.9986521314285712,1.0014143471428572,0.0013811078571429,1.853135722857143
2010-06-27,0,0.0,0,0.0,0.0,0.0,22.884931142857145,25.805967000000003,28.727002857142857,5.842071714285712,66.37854885714286,89.73703214285715,78.05779050000001,23.35848328571429,0.9992831657142858,1.0022466857142858,0.0014817599999999,0.3587885677142857
2010-07-04,0,0.0,0,0.0,0.0,0.0,22.982905714285717,25.36377607142857,27.74464642857143,4.761740714285715,70.84943357142858,87.24812057142857,79.04877707142857,16.398686999999995,0.9994741614285714,1.0016344285714285,0.0010801335714285,1.0031429028571428
2010-07-11,0,0.0,0,0.0,0.0,0.0,22.62195257142857,25.232777142857145,27.843601714285715,5.221649142857142,70.70242414285714,90.57022885714288,80.6363265,19.867804714285725,0.9989546442857142,1.0017241714285714,0.0013847635714285,1.3625114628571429
2010-07-18,0,0.0,0,0.0,0.0,0.0,22.970903714285715,25.186558357142857,27.402213,4.431309285714285,75.35462142857143,91.78682357142858,83.57072250000002,16.43220214285715,0.9997283285714286,1.002094071428571,0.0011828714285713,1.3343142854285712
2010-07-25,0,0.0,0,0.0,0.0,0.0,22.00369257142857,24.64848764285714,27.293282714285716,5.289590142857144,70.45140942857144,88.71550514285714,79.58345728571429,18.264095714285705,1.0011039285714285,1.0040143,0.0014551857142857,0.8902571471428572
2010-08-01,0,0.0,0,0.0,0.0,0.0,22.232334857142856,24.85993535714286,27.48753585714286,5.255201000000003,68.34487857142857,87.63023342857143,77.987556,19.285354857142863,0.9994156571428572,1.0021188285714284,0.0013515857142856,0.6226228571428571
2010-08-08,0,0.0,0,0.0,0.0,0.0,21.51520214285714,24.585994285714285,27.65678642857143,6.141584285714288,64.11163685714286,87.24110557142856,75.67637121428571,23.129468714285707,1.000372,1.0033754571428573,0.0015017285714286,0.2391971487142857
2010-08-15,0,0.0,0,0.0,0.0,0.0,21.52937557142857,24.633911142857144,27.738446714285715,6.209071142857145,62.59864371428572,85.17864157142857,73.88864264285715,22.57999785714285,1.0011078771428572,1.004198671428571,0.001545397142857,0.3866671485714286
2010-08-22,0,0.0,0,0.0,0.0,0.0,21.71599471428572,24.79453378571429,27.87307285714286,6.1570781428571415,65.22570042857143,84.8483022857143,75.03700135714286,19.622601857142868,1.0005476342857142,1.0038183571428572,0.0016353614285714,0.2706885714285714
2010-08-29,0,0.0,0,0.0,0.0,0.0,22.135458714285715,25.1817845,28.228110285714283,6.0926515714285685,65.27195785714287,89.18402142857143,77.22798964285715,23.91206357142856,0.9995070485714284,1.0027833428571429,0.0016381471428572,0.3324528571857142
2010-09-05,1,1.0,1,1.0,0.9632679,0.11229899,22.16782471428571,25.156127785714283,28.14443085714285,5.976606142857143,57.85857571428572,85.53860142857143,71.69858857142857,27.680025714285705,0.9999989214285714,1.003235157142857,0.0016181178571428,0.2323142905714285
2010-09-12,0,0.0,0,0.0,0.0,0.0,21.915924142857143,24.891196142857144,27.866468142857144,5.950544000000001,62.61775014285714,85.91878771428571,74.26826892857143,23.301037571428573,1.00004805,1.0032812142857144,0.0016165821428572,0.3086185785714286
2010-09-19,0,0.0,0,0.0,0.0,0.0,22.451935,25.475437857142857,28.498940714285716,6.047005714285714,60.156146285714286,86.16541285714285,73.16077957142858,26.00926657142857,0.9988288042857144,1.0019651428571428,0.0015681692857142,0.23015714
2010-09-26,0,0.0,0,0.0,0.0,0.0,22.62397957142857,25.54997671428572,28.475973857142854,5.851994285714284,61.13340628571429,84.71151714285715,72.92246171428572,23.57811085714286,0.9985143985714284,1.001743071428571,0.0016143364285713,0.2952571414285714
2010-10-03,0,0.0,0,0.0,0.0,0.0,23.22416457142857,26.44187257142857,29.65958057142857,6.435416,60.042646,89.983572,75.013109,29.940926,0.9966294371428572,1.00026432,0.0018174414285713,0.2010542842857142
2010-10-10,0,0.0,0,0.0,0.0,0.0,23.16735842857143,26.494500428571428,29.82164242857143,6.6542840000000005,57.31477528571429,83.26680814285714,70.29079171428572,25.952032857142854,0.99858664,1.002526,0.00196968,0.0370157145142857
2010-10-17,0,0.0,0,0.0,0.0,0.0,23.81644142857143,26.648947785714284,29.481454142857142,5.665012714285712,59.699348,84.973788,72.336568,25.27444,0.9979030742857145,1.0017807142857142,0.0019388199999999,0.1745799985714285
2010-10-24,0,0.0,0,0.0,0.0,0.0,24.167968714285717,26.84254457142857,29.517120428571427,5.349151714285714,63.12448885714286,88.17797842857144,75.65123364285715,25.053489571428575,0.9962865285714286,1.0003235942857145,0.0020185328571428,0.2350528644285714
2010-10-31,0,0.0,0,0.0,0.0,0.0,24.10193728571429,26.803841714285717,29.50574614285714,5.403808857142856,60.58748542857143,86.277755,73.43262021428572,25.690269571428573,0.9959553971428572,0.9991562414285714,0.0016004221428571,0.245730001
2010-11-07,0,0.0,0,0.0,0.0,0.0,24.20774614285714,26.873469785714285,29.539193428571423,5.331447285714287,61.81698714285714,85.85728442857143,73.83713578571428,24.04029728571429,0.9966130485714286,1.0002056,0.0017962757142856,0.3377514299999999
2010-11-14,0,0.0,0,0.0,0.0,0.0,24.23251357142857,26.999603357142856,29.766693142857143,5.534179571428574,59.49571714285714,85.08540071428571,72.29055892857143,25.589683571428573,0.9960877814285716,0.9997134857142858,0.0018128521428571,0.2830114228571428
2010-11-21,0,0.0,0,0.0,0.0,0.0,23.95666071428571,26.900362285714284,29.844063857142856,5.887403142857146,58.27729314285715,83.71406857142857,70.99568085714286,25.436775428571423,0.9961075757142857,0.9994767357142856,0.00168458,0.0844971441428571
2010-11-28,0,0.0,0,0.0,0.0,0.0,24.64731714285714,27.10806507142857,29.568813,4.921495857142862,58.44490942857143,82.83565785714286,70.64028364285714,24.390748428571435,0.9946817685714286,0.99809122,0.0017047257142857,0.1044871455
2010-12-05,0,0.0,0,0.0,0.0,0.0,24.40862157142857,26.966188642857144,29.52375571428572,5.115134142857144,60.17702842857143,81.925794,71.05141121428571,21.74876557142857,0.9958039385714283,0.9990116671428572,0.0016038642857143,0.1200428591428571
2010-12-12,0,0.0,0,0.0,0.0,0.0,24.729609714285715,27.2503705,29.771131285714286,5.041521571428572,64.30110871428572,86.97134228571429,75.6362255,22.670233571428568,0.9945538542857144,0.9979715457142856,0.0017088457142857,0.4189328528571429
2010-12-19,0,0.0,0,0.0,0.0,0.0,24.07454142857143,26.567084214285718,29.059627,4.98508557142857,67.857332,88.86748157142857,78.36240678571428,21.01014957142857,0.99418014,0.9974431028571428,0.0016314814285714,1.1242786
2010-12-26,0,0.0,0,0.0,0.0,0.0,24.41955557142857,27.120481285714284,29.821407,5.401851428571426,65.80402071428571,87.812248,76.80813435714285,22.008227285714284,0.9961610185714286,0.99903592,0.0014374507142856,0.5370028578571429
2011-01-02,49,49.0,49,49.0,1.0,5.5026503,24.142622,27.022657214285715,29.90269242857143,5.760070428571432,59.080857,84.39487285714286,71.73786492857143,25.314015857142863,0.9939713314285712,0.99715459,0.0015916292857143,0.1285642847142857
2011-01-09,41,41.0,41,41.0,0.9999078,4.6042585,24.08084542857143,26.621610357142856,29.162375285714287,5.081529857142858,66.375646,88.43820428571429,77.40692514285715,22.06255828571429,0.9950511785714288,0.99771672,0.0013327707142856,0.6008799928571429
2011-01-16,68,68.0,68,68.0,0.999782,7.636331,23.952728285714283,26.66915014285714,29.385572,5.432843714285717,66.45557571428571,89.77290142857143,78.11423857142857,23.317325714285715,0.9954376942857144,0.9985682,0.0015652528571428,0.8180299985714286
2011-01-23,77,77.0,77,77.0,0.9943139,8.647022,23.786477285714284,26.356270928571423,28.92606457142857,5.139587285714288,71.995625,91.67716171428572,81.83639335714287,19.681536714285716,0.9944149228571428,0.9975146957142856,0.0015498864285714,2.441284228571429
2011-01-30,81,81.0,81,81.0,0.93738484,9.096218,23.471060857142856,26.174735,28.878409142857144,5.4073482857142885,74.24914157142858,93.23859571428572,83.74386864285714,18.989454142857127,0.9965424871428572,0.99930837,0.0013829414285713,1.5923857428571428
2011-02-06,110,110.0,110,110.0,0.99499327,12.352888,24.29740257142857,27.32659042857143,30.355778285714283,6.058375714285713,63.59027057142857,89.25995571428572,76.42511314285714,25.669685142857155,0.9961604142857142,0.9992077514285712,0.0015236685714285,0.4604928585714286
2011-02-13,86,86.0,86,86.0,0.49799633,9.657713,24.240313,27.330204714285717,30.42009642857143,6.179783428571433,63.61359814285714,89.9805757142857,76.79708692857142,26.366977571428563,0.9963977814285714,0.9993016642857144,0.0014519414285714,1.2585100057142855
2011-02-20,143,143.0,143,143.0,0.9987411,16.058754,23.901236285714283,26.5852465,29.269256714285717,5.36802042857143,70.66844214285715,92.22452,81.44648107142856,21.556077857142853,0.9960397485714284,0.9990209971428572,0.0014906242857143,1.5568828557142855
2011-02-27,172,172.0,172,172.0,0.9999094,19.315426,24.03672128571429,26.719792,29.402862714285718,5.366141428571428,72.05243,93.68828071428572,82.87035535714286,21.63585071428571,0.9954076285714286,0.9985455814285714,0.0015689764285714,1.0491528485714283
2011-03-06,260,260.0,260,260.0,1.0,29.197737,23.770521,26.863220285714284,29.955919571428574,6.185398571428575,67.98197257142857,91.86316342857144,79.922568,23.88119085714285,0.9950482285714284,0.9980656142857144,0.0015086928571428,0.8180928571428572
2011-03-13,340,340.0,340,340.0,1.0,38.181656,24.23988571428572,26.753115142857144,29.26634457142857,5.026458857142856,72.68016914285714,93.33841942857144,83.00929428571428,20.65825028571429,0.9952601842857144,0.9978554085714286,0.0012976121428571,1.4857685657142858
2011-03-20,465,465.0,465,465.0,1.0,52.21903,23.941532285714285,27.14153807142857,30.341543857142856,6.400011571428571,64.941836,90.57055214285715,77.75619407142858,25.62871614285716,0.9961379428571429,0.9992824057142856,0.0015722314285713,0.5603671417142857
2011-03-27,446,446.0,446,446.0,0.99983776,50.085346,24.32956385714286,26.948841714285717,29.56811957142857,5.238555714285713,71.78179414285714,91.29176714285714,81.53678064285714,19.509973,0.9954093242857144,0.9985840885714286,0.0015873821428571,2.0619985642857146
2011-04-03,521,521.0,521,521.0,0.9995869,58.50777,24.437146857142857,27.17527114285714,29.913395428571427,5.47624857142857,72.14471642857143,91.90522342857142,82.02496992857142,19.76050699999999,0.9964006242857144,0.9998000642857142,0.0016997199999999,0.8823714114285713
2011-04-10,462,462.0,462,462.0,0.513297,51.88213,24.179037857142852,26.65473935714285,29.13044085714285,4.951402999999999,71.81409128571428,92.34399857142856,82.07904492857142,20.529907285714287,0.9962784171428573,0.9995270871428572,0.001624335,1.9562200141428567
2011-04-17,477,477.0,477,477.0,0.46187234,53.566616,23.67692757142857,26.02395185714285,28.370976142857145,4.694048571428571,77.514095,93.75129685714286,85.63269592857142,16.237201857142864,0.9953216314285714,0.9985680028571428,0.0016231857142857,5.32480287
2011-04-24,603,603.0,603,603.0,0.99983907,67.716286,23.30253385714286,25.54598785714286,27.789441857142855,4.486908,79.35756228571428,94.138202,86.74788214285714,14.780639714285712,0.9961851342857144,0.9995608857142856,0.0016878757142856,4.146928571428572
2011-05-01,496,496.0,496,496.0,0.38867605,55.7003,23.65548685714285,26.463875857142856,29.272264857142854,5.616778000000004,73.42028142857143,92.92395285714284,83.17211714285713,19.503671428571423,0.9960173057142856,0.9992653728571428,0.0016240335714285,2.5436971428571424
2011-05-08,473,473.0,473,473.0,0.038722016,53.11742,23.955701428571427,26.17565271428571,28.395604,4.439902571428572,79.99104642857142,93.09144085714286,86.54124364285714,13.100394428571434,0.9966009085714286,0.9997692371428571,0.0015841642857142,2.0965001185714285
2011-05-15,451,451.0,451,451.0,0.027494142,50.646843,23.40597085714285,25.37852035714285,27.351069857142857,3.9450990000000026,79.96500571428571,90.82486728571428,85.3949365,10.85986157142858,0.99556613,0.9986697385714286,0.0015518042857142,5.462627242571429
2011-05-22,433,433.0,433,433.0,0.076969706,48.62546,23.341897,25.8125545,28.283212,4.941315,77.33279085714285,92.72545342857144,85.02912214285715,15.392662571428572,0.9972876957142855,1.0001415628571428,0.0014269335714285,2.900438542857142
2011-05-29,494,494.0,494,494.0,0.89536494,55.4757,23.448673857142857,25.92015957142857,28.391645285714283,4.9429714285714255,76.96075585714286,92.501398,84.73107692857143,15.540642142857138,0.9980395314285716,1.0012247,0.0015925842857142,1.0646128271428572
2011-06-05,570,570.0,570,570.0,0.9997007,64.01042,23.22767442857143,25.92201907142857,28.616363714285715,5.388689285714285,72.13666928571429,91.83550128571429,81.9860852857143,19.698832,0.997826532857143,1.0005916914285715,0.0013825792857142,0.6487071400000001
2011-06-12,413,413.0,413,413.0,0.00586845,46.379482,23.082889857142856,25.269195357142856,27.45550085714285,4.372610999999999,78.85265385714285,92.70602714285714,85.77934049999999,13.853373285714284,1.0000287285714289,1.0028232714285714,0.0013972714285713,2.0100186114285714
2011-06-19,310,310.0,310,310.0,9.810597e-11,34.812687,22.54932942857143,25.130883285714283,27.71243714285714,5.163107714285712,73.96272428571429,90.441915,82.20231964285713,16.479190714285707,0.9987389057142858,1.0015511428571429,0.0014061185714285,1.2570200000571428
2011-06-26,264,264.0,264,264.0,8.9638386e-10,29.646933,22.787383857142856,25.03287828571429,27.27837271428572,4.49098885714286,76.75186814285713,91.99061414285714,84.37124114285714,15.238746000000006,0.9988025214285716,1.0017205142857144,0.0014589964285714,1.1744328357142857
2011-07-03,235,235.0,235,235.0,1.7905406e-05,26.39026,22.65086157142857,24.619291,26.58772042857143,3.936858857142859,79.075465,91.77805414285714,85.42675957142856,12.70258914285715,0.9986754771428572,1.0015069,0.0014157114285714,1.53757853
